filename,sample_ID,path,accession,study,biosample_accession,total_reads,total_bp,total_Gbp,min,max,mean,quartile_25,quartile_50,quartile_75,N25,N50,N75,library_ID,library_strategy,library_source,library_selection,library_layout,platform,instrument_model,design_description,data_type,shear_method,size_selection,ccs_algorithm,polymerase_version,seq_plate_chemistry_version,generator_facility,generator_contact,notes
m84046_230701_000218_s4.hifi_reads.bc2048.bam,HG00350,s3://human-pangenomics/working/HPRC/HG00350/raw_data/PacBio_HiFi/m84046_230701_000218_s4.hifi_reads.bc2048.bam,SRR29483126,SRP305758,SAMN41021654,3605979,65979378041,65.98,78.0,66787.0,18297,15669,17546,20257,16087,18236,21243,PG00350.HFSS_m84046_230701_000218_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230707_205716_s4.bc2065--bc2065.bam,HG01081,s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/m84046_230707_205716_s4.bc2065--bc2065.bam,SRR29483123,SRP305758,SAMN33758783,748539,15545477788,15.55,353.0,65603.0,20767,16417,19643,23928,17533,21259,26015,HG01081.HFSS2_m84046_230707_205716_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230707_205716_s4.bc2065--bc2065.bam,HG01081,s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/m84046_230707_205716_s4.bc2065--bc2065.bam,SRR29483123,SRP305758,SAMN33758783,748539,15545477788,15.55,353.0,65603.0,20767,16417,19643,23928,17533,21259,26015,HG01081.HFSS2_m84046_230707_205716_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230628_210130_s1.bc2065--bc2065.bam,HG01081,s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/m84046_230628_210130_s1.bc2065--bc2065.bam,SRR29483122,SRP305758,SAMN33758783,2021262,41547174663,41.55,103.0,59312.0,20555,16320,19465,23603,17382,21006,25610,HG01081.HFSS2_m84046_230628_210130_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230628_210130_s1.bc2065--bc2065.bam,HG01081,s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/m84046_230628_210130_s1.bc2065--bc2065.bam,SRR29483122,SRP305758,SAMN33758783,2021262,41547174663,41.55,103.0,59312.0,20555,16320,19465,23603,17382,21006,25610,HG01081.HFSS2_m84046_230628_210130_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230617_040148_s2.hifi_reads.bc2053.bam,HG02922,s3://human-pangenomics/working/HPRC/HG02922/raw_data/PacBio_HiFi/m84046_230617_040148_s2.hifi_reads.bc2053.bam,SRR29483121,SRP305758,SAMN33758788,965182,20206254963,20.21,172.0,57502.0,20935,17209,20041,23790,18042,21259,25330,PG02922.HFSS2_m84046_230617_040148_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230628_213236_s2.hifi_reads.bc2051.bam,HG00280,s3://human-pangenomics/working/HPRC/HG00280/raw_data/PacBio_HiFi/m84046_230628_213236_s2.hifi_reads.bc2051.bam,SRR29483120,SRP305758,SAMN33758779,2816967,55575840201,55.58,165.0,54674.0,19728,16892,18978,21911,17352,19722,22899,PG00280.HFSS_m84046_230628_213236_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230628_175536_s3.hifi_reads.bc2057.bam,HG02559,s3://human-pangenomics/working/HPRC/HG02559/raw_data/PacBio_HiFi/m84046_230628_175536_s3.hifi_reads.bc2057.bam,SRR29483119,SRP305758,SAMN17861239,2400146,48112123387,48.11,207.0,66441.0,20045,16797,19190,22545,17419,20184,23860,HG02559.HFSS_m84046_230628_175536_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230707_195504_s2.hifi_reads.default.bam,HG03688,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/m84046_230707_195504_s2.hifi_reads.default.bam,SRR29483118,SRP305758,SAMN26267385,3456854,60723310391,60.72,101.0,51499.0,17566,15240,16894,19318,15558,17449,20094,HG03688.HFSS_b2_m84046_230707_195504_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 18kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230627_204123_s2.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_204123_s2.hifi_reads.bc2052.bam,SRR29483166,SRP305758,SAMN41021639,2525417,59212119276,59.21,71.0,70791.0,23446,19471,22398,26424,20301,23645,28142,PG00290.HFSS_m84046_230627_204123_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230627_204123_s2.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_204123_s2.hifi_reads.bc2052.bam,SRR29483166,SRP305758,SAMN41021639,2525417,59212119276,59.21,71.0,70791.0,23446,19471,22398,26424,20301,23645,28142,PG00290.HFSS_m84046_230627_204123_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230627_204123_s2.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_204123_s2.hifi_reads.bc2052.bam,SRR29483166,SRP305758,SAMN41021639,2525417,59212119276,59.21,71.0,70791.0,23446,19471,22398,26424,20301,23645,28142,PG00290.HFSS_m84046_230627_204123_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230627_204123_s2.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_204123_s2.hifi_reads.bc2052.bam,SRR29483166,SRP305758,SAMN41021639,2525417,59212119276,59.21,71.0,70791.0,23446,19471,22398,26424,20301,23645,28142,PG00290.HFSS_m84046_230627_204123_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230627_204123_s2.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_204123_s2.hifi_reads.bc2052.bam,SRR29483166,SRP305758,SAMN41021639,2525417,59212119276,59.21,71.0,70791.0,23446,19471,22398,26424,20301,23645,28142,PG00290.HFSS_m84046_230627_204123_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230623_203534_s4.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230623_203534_s4.hifi_reads.bc2052.bam,SRR29483165,SRP305758,SAMN41021639,2109741,48925804619,48.93,81.0,76067.0,23190,19302,22141,26079,20100,23348,27768,PG00290.HFSS_m84046_230623_203534_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230623_203534_s4.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230623_203534_s4.hifi_reads.bc2052.bam,SRR29483165,SRP305758,SAMN41021639,2109741,48925804619,48.93,81.0,76067.0,23190,19302,22141,26079,20100,23348,27768,PG00290.HFSS_m84046_230623_203534_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230623_203534_s4.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230623_203534_s4.hifi_reads.bc2052.bam,SRR29483165,SRP305758,SAMN41021639,2109741,48925804619,48.93,81.0,76067.0,23190,19302,22141,26079,20100,23348,27768,PG00290.HFSS_m84046_230623_203534_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230623_203534_s4.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230623_203534_s4.hifi_reads.bc2052.bam,SRR29483165,SRP305758,SAMN41021639,2109741,48925804619,48.93,81.0,76067.0,23190,19302,22141,26079,20100,23348,27768,PG00290.HFSS_m84046_230623_203534_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230623_203534_s4.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230623_203534_s4.hifi_reads.bc2052.bam,SRR29483165,SRP305758,SAMN41021639,2109741,48925804619,48.93,81.0,76067.0,23190,19302,22141,26079,20100,23348,27768,PG00290.HFSS_m84046_230623_203534_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230627_201017_s1.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_201017_s1.hifi_reads.bc2052.bam,SRR29483113,SRP305758,SAMN41021639,2235593,52132844954,52.13,95.0,65547.0,23319,19421,22295,26247,20231,23502,27916,PG00290.HFSS_m84046_230627_201017_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230627_201017_s1.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_201017_s1.hifi_reads.bc2052.bam,SRR29483113,SRP305758,SAMN41021639,2235593,52132844954,52.13,95.0,65547.0,23319,19421,22295,26247,20231,23502,27916,PG00290.HFSS_m84046_230627_201017_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230627_201017_s1.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_201017_s1.hifi_reads.bc2052.bam,SRR29483113,SRP305758,SAMN41021639,2235593,52132844954,52.13,95.0,65547.0,23319,19421,22295,26247,20231,23502,27916,PG00290.HFSS_m84046_230627_201017_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230627_201017_s1.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_201017_s1.hifi_reads.bc2052.bam,SRR29483113,SRP305758,SAMN41021639,2235593,52132844954,52.13,95.0,65547.0,23319,19421,22295,26247,20231,23502,27916,PG00290.HFSS_m84046_230627_201017_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230627_201017_s1.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_201017_s1.hifi_reads.bc2052.bam,SRR29483113,SRP305758,SAMN41021639,2235593,52132844954,52.13,95.0,65547.0,23319,19421,22295,26247,20231,23502,27916,PG00290.HFSS_m84046_230627_201017_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230630_233157_s3.bc2052--bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230630_233157_s3.bc2052--bc2052.bam,SRR29483112,SRP305758,SAMN41021639,1081336,24710313352,24.71,248.0,61418.0,22851,19152,21892,25649,19901,23010,27163,PG00290.HFSS_m84046_230630_233157_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230630_233157_s3.bc2052--bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230630_233157_s3.bc2052--bc2052.bam,SRR29483112,SRP305758,SAMN41021639,1081336,24710313352,24.71,248.0,61418.0,22851,19152,21892,25649,19901,23010,27163,PG00290.HFSS_m84046_230630_233157_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230630_233157_s3.bc2052--bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230630_233157_s3.bc2052--bc2052.bam,SRR29483112,SRP305758,SAMN41021639,1081336,24710313352,24.71,248.0,61418.0,22851,19152,21892,25649,19901,23010,27163,PG00290.HFSS_m84046_230630_233157_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230630_233157_s3.bc2052--bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230630_233157_s3.bc2052--bc2052.bam,SRR29483112,SRP305758,SAMN41021639,1081336,24710313352,24.71,248.0,61418.0,22851,19152,21892,25649,19901,23010,27163,PG00290.HFSS_m84046_230630_233157_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230630_233157_s3.bc2052--bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230630_233157_s3.bc2052--bc2052.bam,SRR29483112,SRP305758,SAMN41021639,1081336,24710313352,24.71,248.0,61418.0,22851,19152,21892,25649,19901,23010,27163,PG00290.HFSS_m84046_230630_233157_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230712_224626_s1.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230712_224626_s1.hifi_reads.bc2052.bam,SRR29483111,SRP305758,SAMN41021639,485522,11095310100,11.1,299.0,67558.0,22852,19159,21877,25619,19912,22984,27160,PG00290.HFSS_m84046_230712_224626_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230712_224626_s1.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230712_224626_s1.hifi_reads.bc2052.bam,SRR29483111,SRP305758,SAMN41021639,485522,11095310100,11.1,299.0,67558.0,22852,19159,21877,25619,19912,22984,27160,PG00290.HFSS_m84046_230712_224626_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230712_224626_s1.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230712_224626_s1.hifi_reads.bc2052.bam,SRR29483111,SRP305758,SAMN41021639,485522,11095310100,11.1,299.0,67558.0,22852,19159,21877,25619,19912,22984,27160,PG00290.HFSS_m84046_230712_224626_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230712_224626_s1.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230712_224626_s1.hifi_reads.bc2052.bam,SRR29483111,SRP305758,SAMN41021639,485522,11095310100,11.1,299.0,67558.0,22852,19159,21877,25619,19912,22984,27160,PG00290.HFSS_m84046_230712_224626_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230712_224626_s1.hifi_reads.bc2052.bam,HG00290,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230712_224626_s1.hifi_reads.bc2052.bam,SRR29483111,SRP305758,SAMN41021639,485522,11095310100,11.1,299.0,67558.0,22852,19159,21877,25619,19912,22984,27160,PG00290.HFSS_m84046_230712_224626_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 30kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230621_231827_s1.hifi_reads.bc2045.bam,HG00133,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_231827_s1.hifi_reads.bc2045.bam,SRR29483110,SRP305758,SAMN41021638,1877396,44444296421,44.44,129.0,66619.0,23673,20500,23070,26294,21149,23887,27366,PG00133.HFSS_m84046_230621_231827_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 29kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230621_231827_s1.hifi_reads.bc2045.bam,HG00133,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_231827_s1.hifi_reads.bc2045.bam,SRR29483110,SRP305758,SAMN41021638,1877396,44444296421,44.44,129.0,66619.0,23673,20500,23070,26294,21149,23887,27366,PG00133.HFSS_m84046_230621_231827_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 29kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230621_231827_s1.hifi_reads.bc2045.bam,HG00133,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_231827_s1.hifi_reads.bc2045.bam,SRR29483110,SRP305758,SAMN41021638,1877396,44444296421,44.44,129.0,66619.0,23673,20500,23070,26294,21149,23887,27366,PG00133.HFSS_m84046_230621_231827_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 29kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230621_231827_s1.hifi_reads.bc2045.bam,HG00133,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_231827_s1.hifi_reads.bc2045.bam,SRR29483110,SRP305758,SAMN41021638,1877396,44444296421,44.44,129.0,66619.0,23673,20500,23070,26294,21149,23887,27366,PG00133.HFSS_m84046_230621_231827_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 29kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230621_231827_s1.hifi_reads.bc2045.bam,HG00133,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_231827_s1.hifi_reads.bc2045.bam,SRR29483110,SRP305758,SAMN41021638,1877396,44444296421,44.44,129.0,66619.0,23673,20500,23070,26294,21149,23887,27366,PG00133.HFSS_m84046_230621_231827_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 29kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230621_231827_s1.hifi_reads.bc2045.bam,HG00133,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_231827_s1.hifi_reads.bc2045.bam,SRR29483110,SRP305758,SAMN41021638,1877396,44444296421,44.44,129.0,66619.0,23673,20500,23070,26294,21149,23887,27366,PG00133.HFSS_m84046_230621_231827_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 29kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230617_043254_s3.hifi_reads.bc2045.bam,HG00133,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230617_043254_s3.hifi_reads.bc2045.bam,SRR29483109,SRP305758,SAMN41021638,1129803,26568174953,26.57,204.0,63763.0,23515,20391,22908,26092,21024,23704,27160,PG00133.HFSS_m84046_230617_043254_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 29kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230617_043254_s3.hifi_reads.bc2045.bam,HG00133,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230617_043254_s3.hifi_reads.bc2045.bam,SRR29483109,SRP305758,SAMN41021638,1129803,26568174953,26.57,204.0,63763.0,23515,20391,22908,26092,21024,23704,27160,PG00133.HFSS_m84046_230617_043254_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 29kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
m84046_230617_043254_s3.hifi_reads.bc2045.bam,HG00133,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230617_043254_s3.hifi_reads.bc2045.bam,SRR29483109,SRP305758,SAMN41021638,1129803,26568174953,26.57,204.0,63763.0,23515,20391,22908,26092,21024,23704,27160,PG00133.HFSS_m84046_230617_043254_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 29kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,v7.0.0,P1,C1,University of Washington,kmiyamot@uw.edu,
